Name,RAJ2000,DEJ2000,Galaxy,Vmag,Imag,T_eff,log_g,Fe_H,Mg_Fe,Si_Fe,Ca_Fe,Ti_Fe,Simbad,Star ID,Paper,logL,S_N,a_Fe,l_C_Fe,C_Fe,l_C_Fe_c,C_Fe_c,S2CH,Cstar,e_T_eff,vt,e_Fe_H,e_a_Fe,Ba_Fe,e_Ba_Fe,K10,o_Mg,e_Mg_Fe,o_Y,Y_Fe,e_Y_Fe,o_Ba,o_La,La_Fe,e_La_Fe,o_Nd,Nd_Fe,e_Nd_Fe,o_Eu,Eu_Fe,e_Eu_Fe,e_log_g,e_vt,Mn_Fe,e_Mn_Fe,K16,logeps_Mg,e_tot_Mg,logeps_Sc,e_tot_Sc,logeps_Ti,e_tot_Ti,logeps_Cr,e_tot_Cr,logeps_Mn,e_tot_Mn,logeps_Ni,e_tot_Ni,logeps_Zn,e_tot_Zn,logeps_Sr,e_tot_Sr,logeps_Ba,e_tot_Ba,logeps_Eu,e_tot_Eu,Jmag,Hmag,Kmag,l_RV,RV,e_RV,Co_Fe,e_Co_Fe,er_Co_Fe,Ni_Fe,e_Ni_Fe,er_Ni_Fe,o_Ni_Fe,er_Ba_Fe,o_Ba_Fe,er_Eu_Fe,A,Nmasks,HRV,e_HRV,Member,f_Mm,e_Si_Fe,e_Ca_Fe,e_Ti_Fe,ID_K15,ID_M16,f_MIC2016,Radius,gP1mag,e_gP1mag,iP1mag,e_iP1mag,Masks,sigma,EW,Fe_H_CaT,e_Fe_H_CaT,slitmask,SNR
5421088.0,202.0104167,33.5329833,CVnIa,,,5044.0,1.8600000143051147,-1.5199999809265137,,,,,[KGS2010] CVnI 542_1088,CVnI_72,de los Reyes 2020,,,-0.4699999988079071,,,,,,,50.0,1.7699999809265137,0.11999999731779099,0.20000000298023224,,,1.0,,,,,,,,,,,,,,,,0.10000000149011612,0.07000000029802322,0.12999999523162842,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195_445,202.0110417,33.6018889,CVnI,20.850000381469727,20.018999099731445,5072.0,1.8799999952316284,-1.8899999856948853,0.8299999833106995,0.3499999940395355,-0.20000000298023224,0.5600000023841858,Simbad,CVnI_73,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542_74,202.0115833,33.5925278,CVnI,21.615999221801758,20.893999099731445,5536.0,2.2799999713897705,-1.350000023841858,,,,,Simbad,CVnI_74,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542_1085,202.0115833,33.5452222,CVnI,21.5310001373291,20.84600067138672,5717.0,2.2899999618530273,-1.590000033378601,,0.28999999165534973,-0.019999999552965164,,Simbad,CVnI_75,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542_1136,202.0135,33.4965278,CVnI,22.006000518798828,21.200000762939453,5237.0,2.3399999141693115,-2.259999990463257,,0.7799999713897705,,,Simbad,CVnI_76,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542_1129,202.01475,33.4983333,CVnI,21.983999252319336,21.204999923706055,5517.0,2.359999895095825,-2.0199999809265137,,,0.9399999976158142,,Simbad,CVnI_77,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195_99,202.0157917,33.6358611,CVnI,20.466999053955078,19.51300048828125,4992.0,1.5800000429153442,-1.5299999713897705,,0.019999999552965164,,-0.09000000357627869,Simbad,CVnI_78,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542_1073,202.0160833,33.5770278,CVnI,22.170000076293945,21.358999252319336,5265.0,2.4000000953674316,-2.7899999618530273,,,,,Simbad,CVnI_79,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542_1147,202.02,33.5041111,CVnI,21.634000778198242,20.656999588012695,4858.0,2.009999990463257,-2.359999895095825,,0.8899999856948853,,0.6899999976158142,Simbad,CVnI_80,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195_472,202.02025,33.5995556,CVnI,21.474000930786133,20.729999542236328,5491.0,2.2100000381469727,-2.1500000953674316,,,,,Simbad,CVnI_81,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542_1112,202.0245,33.57,CVnI,21.871000289916992,21.045000076293945,5033.0,2.2699999809265137,-1.7999999523162842,,,,0.7099999785423279,Simbad,CVnI_82,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542_389,202.0258333,33.5013056,CVnI,21.94499969482422,21.083999633789062,5246.0,2.2699999809265137,-1.8600000143051147,,0.5799999833106995,-0.10000000149011612,,Simbad,CVnI_83,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543_70,202.0265,33.4551111,CVnI,20.558000564575195,19.427000045776367,4503.0,1.399999976158142,-2.569999933242798,,,0.6600000262260437,,Simbad,CVnI_84,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542_1153,202.0277083,33.5318333,CVnI,21.98900032043457,21.409000396728516,6107.0,2.549999952316284,-1.3600000143051147,,,,,Simbad,CVnI_85,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195_120,202.03,33.6015,CVnI,19.961999893188477,18.88599967956543,4646.0,1.2400000095367432,-2.130000114440918,0.2199999988079071,0.4699999988079071,0.11999999731779099,-0.23000000417232513,Simbad,CVnI_86,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542_243,202.0300417,33.5091667,CVnI,20.11400032043457,19.01300048828125,4602.0,1.2699999809265137,-2.930000066757202,1.059999942779541,0.5400000214576721,0.10000000149011612,0.6000000238418579,Simbad,CVnI_87,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543_425,202.0307917,33.4527222,CVnI,21.94700050354004,20.937000274658203,4814.0,2.109999895095825,-1.659999966621399,0.9599999785423279,0.9900000095367432,,0.38999998569488525,Simbad,CVnI_88,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542_1144,202.031375,33.5631667,CVnI,21.316999435424805,20.29199981689453,4722.0,1.8300000429153442,-2.0299999713897705,0.9599999785423279,0.6299999952316284,0.15000000596046448,,Simbad,CVnI_89,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195_279,202.032625,33.6106389,CVnI,20.82699966430664,19.961999893188477,5154.0,1.8300000429153442,-1.940000057220459,,,0.6800000071525574,,Simbad,CVnI_90,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542_1199b,202.033375,33.5140556,CVnI,22.340999603271484,21.243999481201172,4544.0,2.190000057220459,-2.369999885559082,,0.7900000214576721,,,Simbad,CVnI_91,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542_245,202.0340833,33.5183889,CVnI,19.479999542236328,18.231000900268555,4341.0,0.8600000143051147,-2.380000114440918,,0.38999998569488525,-0.07999999821186066,-0.07000000029802322,Simbad,CVnI_92,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542_1159,202.0344583,33.56,CVnI,21.680999755859375,20.770999908447266,4818.0,2.109999895095825,-1.7100000381469727,,0.28999999165534973,-0.5400000214576721,-0.4000000059604645,Simbad,CVnI_93,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542_1169,202.0345833,33.5504444,CVnI,22.11199951171875,21.670000076293945,6200.0,2.7300000190734863,-1.850000023841858,,,0.8500000238418579,,Simbad,CVnI_94,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542_1166,202.035375,33.5581389,CVnI,21.121000289916992,20.13599967956543,4841.0,1.7999999523162842,-2.2100000381469727,1.0099999904632568,0.7699999809265137,-0.2199999988079071,0.550000011920929,Simbad,CVnI_95,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542_1150,202.0354167,33.5739722,CVnI,22.354000091552734,21.579999923706055,5623.0,2.509999990463257,-0.8299999833106995,,,-0.20000000298023224,0.07999999821186066,Simbad,CVnI_96,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195_514,202.03625,33.6114722,CVnI,21.809999465942383,21.18400001525879,5729.0,2.440000057220459,-0.5699999928474426,,,,,Simbad,CVnI_97,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542_88,202.03675,33.5781111,CVnI,19.87299919128418,18.738000869750977,4547.0,1.1299999952316284,-2.2300000190734863,0.7300000190734863,0.7400000095367432,0.27000001072883606,-0.2199999988079071,Simbad,CVnI_98,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54288.0,202.03675,33.5781056,CVnIa,,,4651.0,1.1100000143051147,-2.119999885559082,,,,,[KGS2010] CVnI 542_88,CVnI_98,de los Reyes 2020,,,0.18000000715255737,,,,,,,90.0,1.690000057220459,0.17000000178813934,0.3499999940395355,,,1.0,,,,,,,,,,,,,,,,0.10999999940395355,0.07999999821186066,-0.10999999940395355,0.18000000715255737,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542_1177,202.0373333,33.5523333,CVnI,22.04400062561035,21.42099952697754,5771.0,2.5299999713897705,-2.0,,,,,Simbad,CVnI_99,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542_1184c,202.0378333,33.5484722,CVnI,21.857999801635742,20.89900016784668,4866.0,2.130000114440918,-3.609999895095825,,,,,Simbad,CVnI_100,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195_503,202.0383333,33.6406944,CVnI,21.51799964904785,20.577999114990234,4888.0,2.009999990463257,-2.299999952316284,,,0.3400000035762787,,Simbad,CVnI_101,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195_122,202.039625,33.5953333,CVnI,20.319000244140625,19.26099967956543,4528.0,1.399999976158142,-2.369999885559082,,0.6800000071525574,0.9900000095367432,,Simbad,CVnI_102,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542_1170,202.0399167,33.5752778,CVnI,21.981000900268555,21.42099952697754,6212.0,2.569999933242798,-1.2799999713897705,,,,,Simbad,CVnI_103,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542_244,202.0419583,33.5615278,CVnI,20.200000762939453,19.177000045776367,4753.0,1.3899999856948853,-1.7799999713897705,0.18000000715255737,-0.4000000059604645,-0.019999999552965164,-0.10000000149011612,Simbad,CVnI_104,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195_497,202.0429583,33.6757778,CVnI,21.427000045776367,20.507999420166016,5028.0,2.0,-2.259999990463257,,,,,Simbad,CVnI_105,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543_64b,202.0429583,33.5516389,CVnI,19.780000686645508,18.562999725341797,4395.0,1.0099999904632568,-2.5399999618530273,,0.46000000834465027,0.36000001430511475,0.25999999046325684,Simbad,CVnI_106,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542_241,202.043125,33.5743611,CVnI,20.15399932861328,19.041000366210938,4575.0,1.2699999809265137,-1.9500000476837158,0.3400000035762787,0.17000000178813934,0.2800000011920929,0.1899999976158142,Simbad,CVnI_107,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543_85,202.0449167,33.4703056,CVnI,20.38800048828125,19.354999542236328,4765.0,1.4500000476837158,-3.359999895095825,,,1.0800000429153442,,Simbad,CVnI_108,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195_123,202.0450833,33.6088611,CVnI,20.533000946044922,19.573999404907227,4805.0,1.600000023841858,-1.7100000381469727,-0.019999999552965164,-0.14000000059604645,-0.17000000178813934,,Simbad,CVnI_109,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543_404,202.0462917,33.5622778,CVnI,21.961000442504883,21.180999755859375,5430.0,2.3499999046325684,-1.3600000143051147,,,-0.4099999964237213,0.15000000596046448,Simbad,CVnI_110,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542_1194,202.0465417,33.5810556,CVnI,22.083999633789062,21.158000946044922,4934.0,2.259999990463257,-1.3200000524520874,0.4000000059604645,,,,Simbad,CVnI_111,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542_308,202.0470833,33.585,CVnI,20.743999481201172,19.71500015258789,4667.0,1.590000033378601,-1.6399999856948853,,0.1899999976158142,-0.12999999523162842,-0.4300000071525574,Simbad,CVnI_112,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542308.0,202.047125,33.5850111,CVnIa,,,4670.0,1.5499999523162842,-1.6399999856948853,,,,,[KGS2010] CVnI 542_308,CVnI_112,de los Reyes 2020,,,-0.20999999344348907,,,,,,,97.0,1.7000000476837158,0.14000000059604645,0.36000001430511475,,,1.0,,,,,,,,,,,,,,,,0.10000000149011612,0.07999999821186066,-0.3400000035762787,0.23000000417232513,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543_235,202.047125,33.5497778,CVnI,20.819000244140625,19.739999771118164,4456.0,1.559999942779541,-2.3299999237060547,,1.25,0.550000011920929,0.75,Simbad,CVnI_113,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543_408c,202.0487917,33.5688333,CVnI,21.368999481201172,20.3439998626709,4660.0,1.850000023841858,-2.130000114440918,,,0.3199999928474426,-0.18000000715255737,Simbad,CVnI_114,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543_422,202.0504583,33.5541389,CVnI,22.0310001373291,21.118999481201172,4877.0,2.25,-1.3799999952316284,,0.3499999940395355,0.3700000047683716,,Simbad,CVnI_115,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195_268,202.0519583,33.6457778,CVnI,21.525999069213867,20.70400047302246,5162.0,2.1500000953674316,-1.4500000476837158,,,,,Simbad,CVnI_116,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543_439bc,202.05225,33.5453056,CVnI,22.047000885009766,21.104999542236328,4905.0,2.2300000190734863,-3.049999952316284,,,,,Simbad,CVnI_117,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543_115,202.0524167,33.4831111,CVnI,20.479999542236328,19.33799934387207,4488.0,1.350000023841858,-2.7100000381469727,,,0.4300000071525574,-0.10999999940395355,Simbad,CVnI_118,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543_83,202.0534583,33.5123889,CVnI,19.843000411987305,18.652000427246094,4493.0,1.059999942779541,-1.7300000190734863,,,-0.07000000029802322,-0.4699999988079071,Simbad,CVnI_119,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543_436,202.0557917,33.5656667,CVnI,21.719999313354492,20.784000396728516,4897.0,2.0999999046325684,-1.8300000429153442,,,,0.6299999952316284,Simbad,CVnI_120,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195_580,202.0565833,33.5892222,CVnI,21.538999557495117,20.635000228881836,5048.0,2.059999942779541,-3.6700000762939453,,,,,Simbad,CVnI_121,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543_446,202.05675,33.5600278,CVnI,22.43199920654297,21.684999465942383,5224.0,2.559999942779541,-1.190000057220459,,-0.10000000149011612,,0.1899999976158142,Simbad,CVnI_122,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195_134c,202.05725,33.5987778,CVnI,19.405000686645508,18.28499984741211,4515.0,0.9800000190734863,-2.119999885559082,0.46000000834465027,-0.5,-0.1899999976158142,-0.30000001192092896,Simbad,CVnI_123,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543_453,202.0610833,33.5612778,CVnI,21.549999237060547,20.51799964904785,4730.0,1.909999966621399,-2.069999933242798,1.1699999570846558,0.5799999833106995,-0.25999999046325684,0.09000000357627869,Simbad,CVnI_124,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543_113,202.0624583,33.5337778,CVnI,20.843000411987305,19.85099983215332,4822.0,1.6799999475479126,-2.359999895095825,0.7900000214576721,,0.1899999976158142,,Simbad,CVnI_125,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195_596,202.0642083,33.5888889,CVnI,22.709999084472656,21.788000106811523,4971.0,2.5199999809265137,-2.890000104904175,,,,,Simbad,CVnI_126,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543_478b,202.065125,33.5549722,CVnI,21.677000045776367,20.72599983215332,4903.0,2.059999942779541,-1.8200000524520874,,,,0.5400000214576721,Simbad,CVnI_127,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543_462,202.0651667,33.5721389,CVnI,21.996999740600586,21.320999145507812,5811.0,2.4600000381469727,-1.2999999523162842,,,0.07999999821186066,,Simbad,CVnI_128,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543_81,202.066875,33.5814444,CVnI,20.548999786376953,19.447999954223633,4552.0,1.4299999475479126,-2.2699999809265137,,,0.07999999821186066,,Simbad,CVnI_129,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543_112,202.067625,33.5694167,CVnI,20.107999801635742,18.944000244140625,4481.0,1.190000057220459,-2.0799999237060547,0.20999999344348907,0.10000000149011612,-0.20000000298023224,0.05000000074505806,Simbad,CVnI_130,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543112.0,202.067625,33.569425,CVnIa,,,4559.0,1.1799999475479126,-1.9700000286102295,,,,,[KGS2010] CVnI 543_112,CVnI_130,de los Reyes 2020,,,-0.07999999821186066,,,,,,,50.0,1.7699999809265137,0.10999999940395355,0.12999999523162842,,,1.0,,,,,,,,,,,,,,,,0.10000000149011612,0.07000000029802322,-0.9399999976158142,0.27000001072883606,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195_594,202.0686667,33.6213611,CVnI,21.819000244140625,20.996000289916992,5258.0,2.259999990463257,-1.309999942779541,,,-0.23000000417232513,-0.019999999552965164,Simbad,CVnI_131,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543_503,202.0686667,33.5221111,CVnI,21.70599937438965,20.784000396728516,5027.0,2.109999895095825,-1.5,,,0.3400000035762787,0.49000000953674316,Simbad,CVnI_132,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543_505b,202.0695,33.5299722,CVnI,22.38800048828125,21.447999954223633,4946.0,2.369999885559082,-2.0799999237060547,,,,0.8999999761581421,Simbad,CVnI_133,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543_124,202.069875,33.5483056,CVnI,20.583999633789062,19.565000534057617,4653.0,1.5499999523162842,-2.009999990463257,,0.6000000238418579,0.18000000715255737,-0.3799999952316284,Simbad,CVnI_134,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
